idx,from_airport_id,to_airport_id,aircraft_id
56045,DCA,CLE,ERJ
56046,DCA,DEN,738
56047,DCA,EWR,DH4
56048,DCA,IAH,738
56049,DCA,ORD,738
56050,DCA,SFO,738
56051,DDC,DEN,BE1
56052,DDC,LBL,BE1
56053,DEL,EWR,777
56054,DEN,ABQ,DH4
56055,DEN,AIA,BE1
56056,DEN,ALS,BE1
56057,DEN,AMA,ERJ
56058,DEN,ANC,738
56059,DEN,ASE,CR7
56060,DEN,ATL,CR7
56061,DEN,AUS,738
56062,DEN,BFL,CRJ
56063,DEN,BHM,ERJ
56064,DEN,BIL,320
56065,DEN,BIS,CRJ
56066,DEN,BNA,ERJ
56067,DEN,BOI,319
56068,DEN,BOS,739
56069,DEN,BUR,CR7
56070,DEN,BWI,320
56071,DEN,BZN,73G
56072,DEN,CID,CR7
56073,DEN,CLE,320
56074,DEN,CMH,ERJ
56075,DEN,COD,CRJ
56076,DEN,COS,ERJ
56077,DEN,CPR,CRJ
56078,DEN,CUN,739
56079,DEN,CVG,ERJ
56080,DEN,CYS,BEH
56081,DEN,DAY,CR7
56082,DEN,DCA,738
56083,DEN,DFW,319
56084,DEN,DIK,ERJ
56085,DEN,DRO,ERJ
56086,DEN,DSM,738
56087,DEN,DTW,CR7
56088,DEN,EGE,DH4
56089,DEN,ELP,ERJ
56090,DEN,EUG,CRJ
56091,DEN,EWR,738
56092,DEN,FAR,CRJ
56093,DEN,FAT,CRJ
56094,DEN,FCA,CRJ
56095,DEN,FLL,752
56096,DEN,FMN,BE1
56097,DEN,FRA,744
56098,DEN,FSD,CRJ
56099,DEN,GCC,EM2
56100,DEN,GEG,738
56101,DEN,GJT,DH4
56102,DEN,GRR,CR7
56103,DEN,GTF,CRJ
56104,DEN,GUC,ERJ
56105,DEN,HDN,DH4
56106,DEN,HLN,CRJ
56107,DEN,HNL,752
56108,DEN,HSV,ERJ
56109,DEN,IAD,320
56110,DEN,IAH,739
56111,DEN,ICT,319
56112,DEN,IDA,CRJ
56113,DEN,IND,ERJ
56114,DEN,ISN,ERJ
56115,DEN,JAC,319
56116,DEN,KOA,752
56117,DEN,LAR,EM2
56118,DEN,LAS,738
56119,DEN,LAX,739
56120,DEN,LBB,ERJ
56121,DEN,LGA,752
56122,DEN,LIH,752
56123,DEN,LIT,CRJ
56124,DEN,LNK,ERJ
56125,DEN,MAF,CRJ
56126,DEN,MCI,DH4
56127,DEN,MCO,320
56128,DEN,MEM,CRJ
56129,DEN,MEX,319
56130,DEN,MFR,CRJ
56131,DEN,MIA,319
56132,DEN,MKE,CRJ
56133,DEN,MLI,ERJ
56134,DEN,MOT,CRJ
56135,DEN,MRY,CRJ
56136,DEN,MSN,CRJ
56137,DEN,MSO,CRJ
56138,DEN,MSP,320
56139,DEN,MSY,738
56140,DEN,MTJ,DH4
56141,DEN,NRT,788
56142,DEN,OGG,752
56143,DEN,OKC,DH4
56144,DEN,OMA,738
56145,DEN,ONT,CRJ
56146,DEN,ORD,739
56147,DEN,PDX,752
56148,DEN,PHL,320
56149,DEN,PHX,739
56150,DEN,PIA,CRJ
56151,DEN,PIR,BE1
56152,DEN,PIT,320
56153,DEN,PSC,CRJ
56154,DEN,PSP,CRJ
56155,DEN,PUB,EM2
56156,DEN,PVR,738
56157,DEN,RAP,DH4
56158,DEN,RDM,CRJ
56159,DEN,RKS,EM2
56160,DEN,RNO,320
56161,DEN,RSW,738
56162,DEN,SAF,ERJ
56163,DEN,SAN,320
56164,DEN,SAT,319
56165,DEN,SBA,CRJ
56166,DEN,SDF,ERJ
56167,DEN,SEA,320
56168,DEN,SFO,752
56169,DEN,SGF,CRJ
56170,DEN,SGU,CRJ
56171,DEN,SHV,ERJ
56172,DEN,SJC,319
56173,DEN,SJD,739
56174,DEN,SLC,CR7
56175,DEN,SMF,320
56176,DEN,SNA,73G
56177,DEN,STL,CR7
56178,DEN,TPA,739
56179,DEN,TUL,CRJ
56180,DEN,TUS,CR7
56181,DEN,TYS,ERJ
56182,DEN,XNA,CRJ
56183,DEN,YEG,319
56184,DEN,YMM,CR7
56185,DEN,YQR,CRJ
56186,DEN,YUL,E90
56187,DEN,YVR,319
56188,DEN,YWG,CRJ
56189,DEN,YXE,ERJ
56190,DEN,YYC,738
56191,DEN,YYZ,CR7
56192,DFW,CLE,ERJ
56193,DFW,DEN,319
56194,DFW,EWR,73G
56195,DFW,FRA,333
56196,DFW,IAD,320
56197,DFW,IAH,319
56198,DFW,LAX,CR7
56199,DFW,ORD,319
56200,DFW,SAL,E90
56201,DFW,SFO,319
56202,DFW,YYZ,E75
56203,DGO,IAH,ERJ
56204,DGO,LAX,ERJ
56205,DIK,DEN,ERJ
56206,DKR,BJL,333
56207,DKR,BRU,333
56208,DKR,CKY,333
56209,DKR,IAD,343
56210,DKR,JNB,343
56211,DLA,BRU,332
56212,DLA,FIH,333
56213,DLA,NSI,332
56214,DLH,ORD,CRJ
56215,DME,VIE,320
56216,DOH,BAH,333
56217,DOH,DXB,777
56218,DOH,FRA,333
56219,DRO,DEN,ERJ
56220,DSM,DEN,319
56221,DSM,EWR,ERJ
56222,DSM,IAH,ERJ
56223,DSM,ORD,319
56224,DTW,DEN,CR7
56225,DTW,EWR,ERJ
56226,DTW,FRA,343
56227,DTW,IAD,CRJ
56228,DTW,IAH,320
56229,DTW,ORD,320
56230,DTW,YYZ,CRJ
56231,DUB,BOS,332
56232,DUB,EWR,752
56233,DUB,IAD,752
56234,DUB,JFK,330
56235,DUB,ORD,330
56236,DUJ,CLE,BE1
56237,DUJ,FKL,BE1
56238,DUS,EWR,343
56239,DUS,ORD,343
56240,DXB,DOH,777
56241,DXB,IAD,777
56242,EAU,ORD,CRJ
56243,EBB,BRU,332
56244,EDI,BRU,DH4
56245,EDI,EWR,752
56246,EGE,DEN,DH4
56247,ELH,FLL,SF3
56248,ELH,PBI,SF3
56249,ELM,ORD,ERJ
56250,ELP,DEN,ERJ
56251,ELP,IAH,ERJ
56252,ERI,CLE,DH3
56253,EUG,DEN,CRJ
56254,EUG,PDX,EM2
56255,EUG,SFO,CRJ
56256,EVN,VIE,320
56257,EWR,ALB,ERJ
56258,EWR,AMS,752
56259,EWR,ANU,738
56260,EWR,ARN,752
56261,EWR,ATL,ERJ
56262,EWR,AUA,753
56263,EWR,AUS,738
56264,EWR,BCN,752
56265,EWR,BDA,738
56266,EWR,BFS,752
56267,EWR,BHX,752
56268,EWR,BNA,ERJ
56269,EWR,BOG,73G
56270,EWR,BOM,777
56271,EWR,BON,738
56272,EWR,BOS,738
56273,EWR,BQN,738
56274,EWR,BRU,764
56275,EWR,BTV,DH4
56276,EWR,BUF,DH4
56277,EWR,BWI,ERJ
56278,EWR,BZE,738
56279,EWR,CDG,764
56280,EWR,CHS,ERJ
56281,EWR,CLE,738
56282,EWR,CLT,ERJ
56283,EWR,CMH,ERJ
56284,EWR,CUN,739
56285,EWR,CVG,ERJ
56286,EWR,DAY,ERJ
56287,EWR,DCA,DH4
56288,EWR,DEL,777
56289,EWR,DEN,320
56290,EWR,DFW,319
56291,EWR,DSM,ERJ
56292,EWR,DTW,ERJ
56293,EWR,DUB,752
56294,EWR,DUS,343
56295,EWR,EDI,752
56296,EWR,FCO,764
56297,EWR,FLL,738
56298,EWR,FRA,777
56299,EWR,GCM,739
56300,EWR,GLA,752
56301,EWR,GRR,ERJ
56302,EWR,GRU,764
56303,EWR,GSO,ERJ
56304,EWR,GSP,ERJ
56305,EWR,GUA,738
56306,EWR,GVA,763
56307,EWR,HAM,752
56308,EWR,HKG,777
56309,EWR,HNL,764
56310,EWR,IAD,DH4
56311,EWR,IAH,739
56312,EWR,IND,ERJ
56313,EWR,ITH,DH2
56314,EWR,JAX,ERJ
56315,EWR,LAS,739
56316,EWR,LAX,739
56317,EWR,LHR,763
56318,EWR,LIM,752
56319,EWR,LIR,738
56320,EWR,LIS,752
56321,EWR,MAD,752
56322,EWR,MAN,752
56323,EWR,MBJ,738
56324,EWR,MCI,ERJ
56325,EWR,MCO,738
56326,EWR,MEM,ERJ
56327,EWR,MEX,73G
56328,EWR,MHT,ERJ
56329,EWR,MIA,739
56330,EWR,MKE,ERJ
56331,EWR,MSN,ERJ
56332,EWR,MSP,E70
56333,EWR,MSY,319
56334,EWR,MUC,764
56335,EWR,MXP,764
56336,EWR,MYR,DH4
56337,EWR,NAS,320
56338,EWR,NRT,777
56339,EWR,OKC,ERJ
56340,EWR,OMA,ERJ
56341,EWR,ORD,73G
56342,EWR,ORF,DH3
56343,EWR,OSL,752
56344,EWR,PBI,738
56345,EWR,PDX,739
56346,EWR,PEK,777
56347,EWR,PHX,739
56348,EWR,PIT,ERJ
56349,EWR,PLS,739
56350,EWR,POP,739
56351,EWR,POS,738
56352,EWR,PTY,739
56353,EWR,PUJ,753
56354,EWR,PVD,DH3
56355,EWR,PVG,777
56356,EWR,PVR,738
56357,EWR,PWM,DH4
56358,EWR,RDU,ERJ
56359,EWR,RIC,ERJ
56360,EWR,ROC,ERJ
56361,EWR,RSW,320
56362,EWR,SAL,738
56363,EWR,SAN,739
56364,EWR,SAP,738
56365,EWR,SAT,739
56366,EWR,SAV,ERJ
56367,EWR,SDF,ERJ
56368,EWR,SDQ,739
56369,EWR,SEA,739
56370,EWR,SFO,739
56371,EWR,SJD,738
56372,EWR,SJO,738
56373,EWR,SJU,753
56374,EWR,SNA,319
56375,EWR,SNN,752
56376,EWR,STL,ERJ
56377,EWR,STR,752
56378,EWR,STT,73G
56379,EWR,SXM,73G
56380,EWR,SYR,DH2
56381,EWR,TLV,777
56382,EWR,TPA,739
56383,EWR,TUL,ERJ
56384,EWR,TXL,752
56385,EWR,TYS,ERJ
56386,EWR,UVF,739
56387,EWR,XNA,ERJ
56388,EWR,YEG,319
56389,EWR,YHZ,ERJ
56390,EWR,YOW,ERJ
56391,EWR,YQB,ERJ
56392,EWR,YQM,ERJ
56393,EWR,YUL,ERJ
56394,EWR,YVR,319
56395,EWR,YYT,319
56396,EWR,YYZ,E75
56397,EWR,ZRH,764
56398,EYW,FLL,SF3
56399,EYW,RSW,SF3
56400,EYW,TPA,SF3
56401,EZE,IAH,763
56402,FAR,DEN,CRJ
56403,FAR,ORD,CRJ
56404,FAT,DEN,CR7
56405,FAT,LAS,EM2
56406,FAT,LAX,CR7
56407,FAT,SFO,EM2
56408,FAY,IAD,DH2
56409,FCA,DEN,CRJ
56410,FCO,EWR,764
56411,FCO,IAD,763
56412,FIH,BRU,333
56413,FIH,DLA,333
56414,FKL,CLE,BE1
56415,FKL,DUJ,BE1
56416,FLL,BIM,SF3
56417,FLL,CLE,320
56418,FLL,DEN,320
56419,FLL,ELH,SF3
56420,FLL,EWR,739
56421,FLL,EYW,SF3
56422,FLL,FPO,SF3
56423,FLL,GGT,SF3
56424,FLL,GHB,SF3
56425,FLL,IAD,752
56426,FLL,IAH,73G
56427,FLL,MCO,SF3
56428,FLL,MHH,SF3
56429,FLL,ORD,752
56430,FLL,SFO,738
56431,FLL,TCB,SF3
56432,FLL,TPA,SF3
56433,FMN,ALS,BE1
56434,FMN,DEN,BE1
56435,FMN,SOW,BE1
56436,FNA,ROB,333
56437,FNT,CLE,DH3
56438,FOE,ORD,ERJ
56439,FPO,FLL,SF3
56440,FRA,ATL,343
56441,FRA,AUH,333
56442,FRA,BOS,744
56443,FRA,DEN,744
56444,FRA,DFW,333
56445,FRA,DOH,333
56446,FRA,DTW,343
56447,FRA,EWR,777
56448,FRA,GYD,333
56449,FRA,IAD,777
56450,FRA,IAH,763
56451,FRA,JED,333
56452,FRA,JFK,388
56453,FRA,LAX,74H
56454,FRA,LOS,333
56455,FRA,MCO,744
56456,FRA,MIA,388
56457,FRA,ORD,777
56458,FRA,SEA,333
56459,FRA,SFO,744
56460,FRA,TSE,333
56461,FSD,DEN,ERJ
56462,FSD,ORD,CRJ
56463,FUK,GUM,738
56464,FWA,ORD,CRJ
56465,GCC,DEN,EM2
56466,GCM,EWR,739
56467,GCM,IAD,738
56468,GCM,IAH,739
56469,GDL,IAH,319
56470,GDL,LAX,319
56471,GDL,SFO,319
56472,GEG,DEN,739
56473,GGT,FLL,SF3
56474,GGT,GHB,SF3
56475,GHB,FLL,SF3
56476,GIG,GRU,777
56477,GIG,IAH,777
56478,GJT,DEN,DH4
56479,GJT,IAH,ERJ
56480,GLA,EWR,752
56481,GNV,MCO,SF3
56482,GNV,TPA,SF3
56483,GOT,ARN,73H
56484,GPT,IAH,ERJ
56485,GRB,ORD,ERJ
56486,GRK,IAH,ERJ
56487,GRR,CLE,ERJ
56488,GRR,DEN,CR7
56489,GRR,EWR,ERJ
56490,GRR,IAD,ERJ
56491,GRR,IAH,ERJ
56492,GRR,ORD,319
56493,GRU,EWR,764
56494,GRU,GIG,777
56495,GRU,IAD,777
56496,GRU,IAH,763
56497,GRU,ORD,777
56498,GSO,EWR,ERJ
56499,GSO,IAD,CRJ
56500,GSO,ORD,CRJ
56501,GSP,CLE,ERJ
56502,GSP,EWR,ERJ
56503,GSP,IAD,CRJ
56504,GSP,IAH,ERJ
56505,GSP,ORD,ERJ
56506,GTF,DEN,CRJ
56507,GUA,EWR,738
56508,GUA,IAD,738
56509,GUA,IAH,738
56510,GUA,MIA,E90
56511,GUC,DEN,ERJ
56512,GUM,CNS,738
56513,GUM,CTS,738
56514,GUM,FUK,738
56515,GUM,HKG,738
56516,GUM,HNL,777
56517,GUM,KIX,73G
56518,GUM,MNL,738
56519,GUM,NGO,73G
56520,GUM,NRT,777
56521,GUM,OKJ,73G
56522,GUM,ROP,ATR
56523,GUM,ROR,73G
56524,GUM,SDJ,73G
56525,GUM,SPN,ATR
56526,GUM,TKK,738
56527,GUM,YAP,73G
56528,GVA,EWR,763
56529,GVA,IAD,763
56530,GVA,JFK,333
56531,GVA,YUL,333
56532,GYD,ASB,333
56533,GYD,FRA,333
56534,HAJ,BRU,DH4
56535,HAM,EWR,752
56536,HDN,DEN,DH4
56537,HKG,EWR,777
56538,HKG,GUM,738
56539,HKG,ORD,777
56540,HKG,SFO,744
56541,HKG,SGN,738
56542,HKG,SIN,777
56543,HLN,DEN,CRJ
56544,HND,HNL,763
56545,HND,LAX,777
56546,HNL,AKL,763
56547,HNL,DEN,752
56548,HNL,EWR,764
56549,HNL,GUM,777
56550,HNL,HND,763
56551,HNL,IAD,764
56552,HNL,IAH,764
56553,HNL,LAX,738
56554,HNL,LIH,AT7
56555,HNL,MAJ,738
56556,HNL,NRT,744
56557,HNL,OGG,AT7
56558,HNL,ORD,777
56559,HNL,PEK,330
56560,HNL,SFO,764
56561,HOB,IAH,ERJ
56562,HON,PIR,BE1
56563,HPN,ORD,ERJ
56564,HRL,IAH,ERJ
56565,HSV,DEN,ERJ
56566,HSV,IAD,ERJ
56567,HSV,IAH,ERJ
56568,HSV,ORD,ERJ
56569,HUX,IAH,ERJ
56570,IAD,ALB,DH4
56571,IAD,AMS,763
56572,IAD,AOO,SF3
56573,IAD,ATL,CR7
56574,IAD,AUA,739
56575,IAD,AUS,319
56576,IAD,BDL,738
56577,IAD,BGM,DH2
56578,IAD,BKW,SF3
56579,IAD,BNA,ERJ
56580,IAD,BOG,319
56581,IAD,BOS,320
56582,IAD,BRU,777
56583,IAD,BTV,CRJ
56584,IAD,BUF,DH4
56585,IAD,CAE,CRJ
56586,IAD,CDG,763
56587,IAD,CHO,DH2
56588,IAD,CHS,CRJ
56589,IAD,CLE,DH4
56590,IAD,CLT,CR7
56591,IAD,CMH,DH4
56592,IAD,COS,CR7
56593,IAD,CRW,DH2
56594,IAD,CUN,739
56595,IAD,CVG,CRJ
56596,IAD,DAY,ER4
56597,IAD,DEN,739
56598,IAD,DFW,320
56599,IAD,DKR,343
56600,IAD,DTW,CRJ
56601,IAD,DUB,752
56602,IAD,DXB,777
56603,IAD,EWR,DH4
56604,IAD,FAY,DH2
56605,IAD,FCO,763
56606,IAD,FLL,752
56607,IAD,FRA,777
56608,IAD,GCM,738
56609,IAD,GRR,ER4
56610,IAD,GRU,777
56611,IAD,GSO,CRJ
56612,IAD,GSP,CRJ
56613,IAD,GUA,738
56614,IAD,GVA,763
56615,IAD,HNL,764
56616,IAD,HSV,ERJ
56617,IAD,IAH,320
56618,IAD,IND,CR7
56619,IAD,JAX,ERJ
56620,IAD,JFK,CRJ
56621,IAD,JST,SF3
56622,IAD,KWI,777
56623,IAD,LAS,320
56624,IAD,LAX,753
56625,IAD,LGA,CRJ
56626,IAD,LHR,752
56627,IAD,LWB,SF3
56628,IAD,MAN,752
56629,IAD,MBJ,738
56630,IAD,MCI,CR7
56631,IAD,MCO,320
56632,IAD,MDT,ER4
56633,IAD,MEX,320
56634,IAD,MGW,SF3
56635,IAD,MIA,319
56636,IAD,MSP,CR7
56637,IAD,MSY,738
56638,IAD,MUC,764
56639,IAD,NRT,777
56640,IAD,OKC,E70
56641,IAD,OMA,CR7
56642,IAD,ORD,319
56643,IAD,ORF,CRJ
56644,IAD,PDX,752
56645,IAD,PEK,777
56646,IAD,PHL,ER4
56647,IAD,PHX,320
56648,IAD,PIT,E70
56649,IAD,PTY,73G
56650,IAD,PUJ,739
56651,IAD,PVD,DH4
56652,IAD,PWM,CRJ
56653,IAD,RDU,320
56654,IAD,RIC,ERJ
56655,IAD,ROA,ER4
56656,IAD,ROC,DH2
56657,IAD,SAN,739
56658,IAD,SAT,CR7
56659,IAD,SAV,CRJ
56660,IAD,SCE,DH2
56661,IAD,SDF,ERJ
56662,IAD,SEA,739
56663,IAD,SFO,752
56664,IAD,SHD,SF3
56665,IAD,SJO,738
56666,IAD,SJU,739
56667,IAD,SMF,320
56668,IAD,STL,ER4
56669,IAD,STT,73G
56670,IAD,SXM,73G
56671,IAD,SYR,CRJ
56672,IAD,TPA,320
56673,IAD,TUL,ERJ
56674,IAD,TYS,ERJ
56675,IAD,VIE,763
56676,IAD,YOW,ERJ
56677,IAD,YUL,ERJ
56678,IAD,YYZ,ERJ
56679,IAD,ZRH,763
56680,IAH,ABQ,320
56681,IAH,ACA,ERJ
56682,IAH,ACY,ERJ
56683,IAH,AEX,ERJ
56684,IAH,AGU,ERJ
56685,IAH,AMA,ERJ
56686,IAH,AMS,777
56687,IAH,ATL,CRJ
56688,IAH,AUS,319
56689,IAH,BFL,CR7
56690,IAH,BHM,CRJ
56691,IAH,BJX,ERJ
56692,IAH,BNA,ERJ
56693,IAH,BOG,752
56694,IAH,BON,738
56695,IAH,BOS,739
56696,IAH,BRO,ERJ
56697,IAH,BTR,ERJ
56698,IAH,BWI,73G
56699,IAH,BZE,73G
56700,IAH,CAE,ERJ
56701,IAH,CCS,739
56702,IAH,CHS,ERJ
56703,IAH,CLE,320
56704,IAH,CLL,ERJ
56705,IAH,CLT,ERJ
56706,IAH,CME,ERJ
56707,IAH,CMH,ERJ
56708,IAH,COS,CRJ
56709,IAH,CRP,ERJ
56710,IAH,CRW,ERJ
56711,IAH,CUN,739
56712,IAH,CUU,ERJ
56713,IAH,CVG,ERJ
56714,IAH,CZM,738
56715,IAH,DAL,ERJ
56716,IAH,DCA,73G
56717,IAH,DEN,320
56718,IAH,DFW,ERJ
56719,IAH,DGO,ERJ
56720,IAH,DSM,ERJ
56721,IAH,DTW,319
56722,IAH,ELP,ERJ
56723,IAH,EWR,739
56724,IAH,EZE,763
56725,IAH,FLL,739
56726,IAH,FRA,763
56727,IAH,GCM,739
56728,IAH,GDL,319
56729,IAH,GIG,777
56730,IAH,GJT,ERJ
56731,IAH,GPT,ERJ
56732,IAH,GRK,ERJ
56733,IAH,GRR,ERJ
56734,IAH,GRU,763
56735,IAH,GSP,ERJ
56736,IAH,GUA,738
56737,IAH,HNL,764
56738,IAH,HOB,ERJ
56739,IAH,HRL,ERJ
56740,IAH,HSV,ERJ
56741,IAH,HUX,ERJ
56742,IAH,IAD,738
56743,IAH,ICT,CRJ
56744,IAH,IND,319
56745,IAH,JAN,ERJ
56746,IAH,JAX,ERJ
56747,IAH,LAS,320
56748,IAH,LAX,752
56749,IAH,LBB,ERJ
56750,IAH,LCH,ERJ
56751,IAH,LEX,ERJ
56752,IAH,LFT,ERJ
56753,IAH,LGA,320
56754,IAH,LHR,763
56755,IAH,LIM,763
56756,IAH,LIR,739
56757,IAH,LIT,ERJ
56758,IAH,LOS,788
56759,IAH,LRD,ERJ
56760,IAH,MAF,CRJ
56761,IAH,MBJ,739
56762,IAH,MCI,ERJ
56763,IAH,MCO,739
56764,IAH,MEM,ERJ
56765,IAH,MEX,320
56766,IAH,MFE,ERJ
56767,IAH,MGA,738
56768,IAH,MIA,319
56769,IAH,MID,73G
56770,IAH,MKE,ERJ
56771,IAH,MLM,ERJ
56772,IAH,MLU,ERJ
56773,IAH,MOB,ERJ
56774,IAH,MSP,ERJ
56775,IAH,MSY,320
56776,IAH,MTY,ERJ
56777,IAH,MUC,764
56778,IAH,NAS,320
56779,IAH,NRT,777
56780,IAH,OAX,ERJ
56781,IAH,OKC,319
56782,IAH,OMA,ERJ
56783,IAH,ONT,CR7
56784,IAH,ORD,752
56785,IAH,ORF,ERJ
56786,IAH,PBC,ERJ
56787,IAH,PBI,320
56788,IAH,PDX,320
56789,IAH,PEK,773
56790,IAH,PHL,73G
56791,IAH,PHX,320
56792,IAH,PIT,319
56793,IAH,PNS,ERJ
56794,IAH,POS,738
56795,IAH,PSP,CR7
56796,IAH,PTY,739
56797,IAH,PVR,738
56798,IAH,QRO,ERJ
56799,IAH,RDU,73G
56800,IAH,RIC,ERJ
56801,IAH,RSW,738
56802,IAH,RTB,739
56803,IAH,SAL,738
56804,IAH,SAN,320
56805,IAH,SAP,738
56806,IAH,SAT,738
56807,IAH,SAV,ERJ
56808,IAH,SDF,E70
56809,IAH,SEA,319
56810,IAH,SFO,319
56811,IAH,SHV,ERJ
56812,IAH,SJC,319
56813,IAH,SJD,320
56814,IAH,SJO,738
56815,IAH,SJU,739
56816,IAH,SLC,ERJ
56817,IAH,SLP,ERJ
56818,IAH,SLW,ERJ
56819,IAH,SMF,739
56820,IAH,SNA,738
56821,IAH,STL,ER4
56822,IAH,TAM,CR7
56823,IAH,TGU,73G
56824,IAH,TPA,739
56825,IAH,TRC,ERJ
56826,IAH,TUL,CRJ
56827,IAH,TUS,ERJ
56828,IAH,TYR,ERJ
56829,IAH,TYS,ERJ
56830,IAH,UIO,73G
56831,IAH,VER,ERJ
56832,IAH,VPS,ERJ
56833,IAH,VSA,CR7
56834,IAH,XNA,CRJ
56835,IAH,YEG,738
56836,IAH,YUL,E70
56837,IAH,YVR,320
56838,IAH,YYC,738
56839,IAH,YYZ,CRA
56840,IAH,ZIH,ERJ
56841,IAH,ZLO,ERJ
56842,ICN,JFK,77W
56843,ICN,LAX,744
56844,ICN,NRT,738
56845,ICN,REP,321
56846,ICN,SEA,333
56847,ICN,SFO,744
56848,ICT,DEN,319
56849,ICT,IAH,ERJ
56850,ICT,LAX,CR7
56851,ICT,ORD,ER4
56852,IDA,DEN,CRJ
56853,IGM,PGA,BE1
56854,IND,CLE,E70
56855,IND,DEN,E70
56856,IND,EWR,ERJ
56857,IND,IAD,E70
56858,IND,IAH,319
56859,IND,ORD,ERJ
56860,IND,SFO,319
56861,ISN,DEN,ERJ
56862,ITH,EWR,DH2
56863,ITO,LAX,738
56864,JAC,DEN,319
56865,JAN,IAH,ERJ
56866,JAN,ORD,ERJ
56867,JAX,EWR,ERJ
56868,JAX,IAD,ERJ
56869,JAX,IAH,ERJ
56870,JAX,MHH,SF3
56871,JAX,ORD,73G
56872,JAX,TPA,SF3
56873,JED,ADD,333
56874,JED,FRA,333
56875,JFK,BOG,330
56876,JFK,BRU,333
56877,JFK,CAI,773
56878,JFK,DUB,330
56879,JFK,FRA,388
56880,JFK,GVA,333
56881,JFK,IAD,CRJ
56882,JFK,ICN,77W
56883,JFK,JNB,346
56884,JFK,LAX,757
56885,JFK,MUC,333
56886,JFK,NRT,77W
56887,JFK,PEK,773
56888,JFK,PTY,738
56889,JFK,SAL,320
56890,JFK,SFO,757
56891,JFK,VIE,772
56892,JFK,ZRH,333
56893,JHW,BFD,BE1
56894,JHW,CLE,BE1
56895,JNB,DKR,343
56896,JNB,JFK,346
56897,JST,AOO,SF3
56898,JST,IAD,SF3
56899,KGL,EBB,332
56900,KGL,NBO,332
56901,KIX,GUM,73G
56902,KIX,SFO,777
56903,KOA,DEN,752
56904,KOA,LAX,753
56905,KOA,SFO,753
56906,KSA,KWA,738
56907,KSA,PNI,738
56908,KWA,KSA,738
56909,KWA,MAJ,738
56910,KWA,PNI,738
56911,KWI,BAH,777
56912,KWI,IAD,777
56913,LAD,FIH,333
56914,LAN,ORD,ERJ
56915,LAR,DEN,EM2
56916,LAS,CLE,739
56917,LAS,DEN,320
56918,LAS,EWR,738
56919,LAS,FAT,EM2
56920,LAS,IAD,320
56921,LAS,IAH,738
56922,LAS,LAX,752
56923,LAS,ORD,73G
56924,LAS,PSP,EM2
56925,LAS,PTY,738
56926,LAS,SFO,739
56927,LAX,ABQ,CR7
56928,LAX,AKL,773
56929,LAX,ASE,CR7
56930,LAX,AUS,CR7
56931,LAX,BFL,EM2
56932,LAX,BJX,319
56933,LAX,BOI,CR7
56934,LAX,BOS,752
56935,LAX,BWI,738
56936,LAX,CLD,EM2
56937,LAX,CLE,738
56938,LAX,COS,CRJ
56939,LAX,CUN,739
56940,LAX,DEN,752
56941,LAX,DFW,CR7
56942,LAX,DGO,ERJ
56943,LAX,EWR,738
56944,LAX,FAT,EM2
56945,LAX,FRA,74H
56946,LAX,GDL,319
56947,LAX,HND,777
56948,LAX,HNL,777
56949,LAX,IAD,753
56950,LAX,IAH,739
56951,LAX,ICN,77L
56952,LAX,ICT,CR7
56953,LAX,IGM,BE1
56954,LAX,ITO,738
56955,LAX,JFK,757
56956,LAX,KOA,753
56957,LAX,LAS,739
56958,LAX,LHR,777
56959,LAX,LIH,752
56960,LAX,MCO,739
56961,LAX,MEX,320
56962,LAX,MRY,CRJ
56963,LAX,MSP,CR7
56964,LAX,MSY,320
56965,LAX,MUC,346
56966,LAX,NRT,788
56967,LAX,OGG,753
56968,LAX,OKC,CR7
56969,LAX,ORD,739
56970,LAX,PDX,CR7
56971,LAX,PEK,773
56972,LAX,PHX,CR7
56973,LAX,PIT,319
56974,LAX,PSP,EM2
56975,LAX,PTY,738
56976,LAX,PVG,788
56977,LAX,PVR,738
56978,LAX,RNO,CR7
56979,LAX,SAL,320
56980,LAX,SAN,EM2
56981,LAX,SAT,CR7
56982,LAX,SBA,EM2
56983,LAX,SBP,EM2
56984,LAX,SEA,319
56985,LAX,SFO,739
56986,LAX,SJC,CR7
56987,LAX,SJD,739
56988,LAX,SLC,CR7
56989,LAX,SMF,CR7
56990,LAX,SMX,EM2
56991,LAX,SYD,777
56992,LAX,TUS,CRJ
56993,LAX,YLW,CR7
56994,LAX,YUL,319
56995,LAX,YUM,EM2
56996,LAX,YVR,CR7
56997,LAX,YYZ,320
56998,LAX,ZRH,343
56999,LBB,DEN,ERJ
57000,LBB,IAH,ERJ
57001,LBL,DDC,BE1
57002,LBL,DEN,BE1
57003,LCH,IAH,ERJ
57004,LED,VIE,100
57005,LEX,IAH,ERJ
57006,LEX,ORD,ERJ
57007,LFT,IAH,ERJ
57008,LFW,BRU,333
57009,LGA,CLE,ERJ
57010,LGA,DEN,752
57011,LGA,IAD,CRJ
57012,LGA,IAH,738
57013,LGA,ORD,319
57014,LGA,YOW,CRJ
57015,LGA,YUL,E75
57016,LGA,YYZ,E90
57017,LHR,EWR,763
57018,LHR,IAD,752
57019,LHR,IAH,763
57020,LHR,LAX,777
57021,LHR,ORD,763
57022,LHR,SFO,777
57023,LIH,DEN,752
57024,LIH,HNL,AT7
57025,LIH,LAX,752
57026,LIH,SFO,752
57027,LIM,EWR,752
